country,Communication,Education,Economics,Environment,Infrastructure,Health,Energy,Work,Society,Government
Tuvalu,0.52,0.82,0.13999999999999999,3.5999999999999996,7.01,8.084999999999999,0.17,,5.22,5.0
Tanzania,0.27,1.075,3.4600000000000004,13.53,2.09,4.859999999999999,2.47,3.19,5.1,3.64
Uganda,0.17500000000000002,0.0,2.7,13.62,1.8800000000000001,5.955,2.41,2.565,5.294999999999999,2.91
Ukraine,0.8650000000000001,2.75,2.49,13.424999999999999,7.46,7.215,1.8,2.0100000000000002,10.455,5.16
Uruguay,1.5350000000000001,1.7350000000000003,2.85,12.239999999999998,7.390000000000001,10.395,2.62,2.08,9.705,9.41
USA,2.4000000000000004,1.32,3.39,8.19,9.17,10.589999999999998,1.9500000000000002,2.58,11.895,8.73
Uzbekistan,0.79,2.94,3.39,13.755,7.16,6.765,0.03,2.185,8.67,0.9500000000000001
St. Vincent and the Grenadines,1.09,1.51,0.24,7.215,7.550000000000001,6.119999999999999,0.13,1.79,6.03,6.53
Venezuela,0.6400000000000001,0.44000000000000006,0.06999999999999999,13.815,7.45,7.53,0.61,1.3900000000000001,6.75,1.57
British Virgin Islands,1.46,0.505,,,7.41,,0.04000000000000001,,,
Virgin Islands (U.S.),1.05,0.0,0.8,,7.420000000000001,0.0,0.13,0.81,,
Vietnam,0.8800000000000001,1.9649999999999999,3.4200000000000004,13.739999999999998,6.75,6.855,0.5,3.1050000000000004,8.235,1.6
Vanuatu,0.255,2.85,3.19,6.465,4.890000000000001,4.875,0.68,2.5050000000000003,4.74,5.23
Samoa,0.13,2.93,2.84,6.885,7.08,5.835,0.97,1.465,5.385,4.170000000000001
Yemen,0.2,0.8250000000000001,0.020000000000000004,12.989999999999998,3.9000000000000004,4.575,0.09000000000000001,0.42500000000000004,4.034999999999999,1.64
South Africa,0.67,1.8550000000000002,2.5500000000000003,13.125,6.5,7.23,0.97,1.395,5.175,7.6000000000000005
Zambia,0.305,0.7250000000000001,3.5700000000000003,13.77,2.87,5.369999999999999,2.1300000000000003,2.37,3.5549999999999997,5.5
Zimbabwe,0.355,2.5100000000000002,4.69,13.68,3.25,4.32,2.19,2.5600000000000005,3.5999999999999996,3.0300000000000002
